frequency,monetary,recency
1,12.98,235
1,39.9,431
1,38.9,261
1,109.9,99
1,23.9,501
1,64.8,19
1,185.0,46
1,85.7,297
1,139.0,214
1,299.0,282
1,60.0,82
1,32.5,186
1,39.9,384
1,28.0,64
1,159.9,463
1,109.9,490
1,130.0,15
1,64.99,52
1,35.0,328
1,59.9,350
1,84.0,194
1,169.9,233
1,189.9,258
1,915.0,144
1,38.9,102
1,59.9,211
1,53.99,269
1,28.8,333
1,26.5,27
2,519.98,123
1,19.9,217
1,78.0,58
1,39.9,409
1,159.9,34
1,116.0,361
2,91.35,36
1,54.16,459
1,44.9,487
1,20.49,310
1,485.9,48
1,28.9,82
1,169.0,159
1,49.0,283
1,49.9,225
1,59.0,152
1,50.0,404
1,149.9,231
1,205.0,421
1,149.99,334
1,109.89,272
1,5.99,242
1,218.0,21
1,13.69,82
1,94.9,202
1,108.0,110
1,79.0,331
1,86.9,246
1,152.4,101
1,56.99,467
1,70.9,325
1,59.9,62
1,1039.48,459
1,35.99,20
1,89.7,124
1,54.9,333
2,37.8,242
1,29.9,568
1,109.0,354
1,249.0,237
1,128.0,19
1,38.79,16
1,189.9,363
1,45.9,225
1,52.11,188
1,29.9,277
1,28.49,278
1,74.9,341
1,109.9,43
1,105.9,236
1,79.99,446
1,119.0,139
1,45.0,492
1,143.8,549
1,104.0,558
1,148.0,297
1,590.0,165
1,18.9,337
1,347.42,471
1,24.99,68
1,56.9,60
2,58.0,385
1,129.9,511
1,36.9,445
1,108.0,195
1,117.0,343
1,109.9,466
1,102.0,42
1,22.5,32
1,49.99,280
1,97.9,235
1,49.91,37
1,184.0,83
1,549.0,43
1,83.99,95
1,299.99,162
1,49.95,502
1,34.0,93
1,33.99,524
1,39.0,319
1,179.9,50
1,179.9,450
1,88.9,192
1,79.9,40
1,189.9,102
1,79.0,242
1,32.9,695
1,159.9,336
2,71.13,120
1,69.0,21
1,3089.0,58
1,140.0,89
1,63.9,37
1,116.9,12
1,175.99,89
1,113.89,81
1,35.9,108
1,59.9,382
1,161.55,695
1,27.99,166
1,59.9,383
1,146.99,312
1,99.9,426
1,116.0,342
1,105.0,300
1,27.9,59
1,159.0,136
1,49.99,326
1,89.0,48
1,150.0,72
1,64.99,57
1,64.9,162
1,61.99,164
1,199.9,179
1,66.0,327
1,19.9,334
1,49.9,143
1,1299.65,96
1,107.0,192
1,99.0,86
1,99.9,82
1,79.9,124
1,99.9,355
1,22.5,518
1,65.0,97
1,85.0,325
1,69.9,567
2,410.0,418
1,199.9,279
1,139.99,300
1,26.9,19
1,85.8,227
1,79.0,409
1,37.99,214
1,98.0,422
1,49.9,365
1,97.0,55
1,95.0,167
2,249.99,22
1,29.99,27
1,138.98,49
1,105.0,129
1,60.0,75
1,30.9,238
1,389.0,529
1,284.9,309
1,139.9,408
2,98.99,211
1,49.0,397
1,16.5,350
1,55.0,78
1,109.95,167
1,48.9,277
1,104.9,316
1,150.97,124
1,54.99,58
1,610.0,283
1,32.9,305
1,122.99,71
1,17.9,57
1,48.9,113
1,115.0,132
1,122.99,152
1,149.99,333
1,29.99,20
1,39.99,547
1,120.0,138
1,169.99,180
1,79.9,384
1,107.9,57
1,1399.99,333
1,59.9,363
1,142.0,204
1,230.0,90
1,66.9,492
1,25.9,219
1,599.65,268
1,39.9,476
2,208.99,441
1,142.0,299
1,179.9,228
1,69.0,121
1,144.0,124
1,149.9,231
1,45.97,76
1,19.9,186
1,45.04,300
1,118.5,91
1,120.0,283
1,209.99,91
1,68.9,500
2,518.0,66
1,22.0,235
1,129.99,427
1,24.0,40
1,689.0,317
1,199.0,115
1,119.99,38
1,25.0,118
1,34.99,567
1,50.9,359
1,59.9,315
1,979.0,139
1,9.9,85
1,34.9,453
1,170.0,274
1,56.99,480
1,32.29,495
1,295.49,357
2,378.9,413
1,75.0,511
1,141.12,26
1,49.99,31
1,99.0,87
1,115.0,128
1,119.85,69
1,89.99,261
1,16.99,462
1,89.9,188
1,132.2,323
1,699.0,66
1,149.0,205
1,179.49,263
1,129.0,18
1,79.0,344
1,122.9,230
1,23.99,244
1,169.9,575
1,24.9,70
1,51.0,20
1,18.99,304
1,116.0,70
1,17.9,146
1,89.99,281
1,199.0,62
1,32.64,494
1,59.9,363
1,92.5,30
1,138.0,219
1,765.0,97
1,67.9,164
1,1299.9,362
1,20.3,340
1,189.9,194
1,39.9,182
1,39.0,111
1,14.97,594
1,99.9,218
2,99.8,417
1,199.9,23
1,99.9,420
1,49.0,201
1,25.0,38
1,69.9,405
1,42.9,138
1,126.99,482
1,104.99,420
1,56.99,443
1,540.0,178
1,142.5,287
1,219.9,273
1,45.0,240
1,52.0,572
1,37.4,381
1,198.9,15
1,99.0,81
1,39.0,121
1,69.9,196
1,32.4,17
1,31.9,423
1,43.9,332
1,33.5,206
1,143.54,367
1,119.8,240
1,69.9,104
1,22.0,519
1,89.99,230
1,7.0,325
1,29.5,225
1,86.5,169
2,248.99,426
2,164.98,202
1,53.9,189
1,119.9,14
1,118.0,112
1,89.0,228
1,197.5,329
1,13.65,181
1,39.9,403
1,159.0,321
1,14.9,476
1,16.37,452
1,39.9,31
1,990.0,436
1,78.0,89
1,897.0,32
2,252.9,105
1,610.0,41
1,15.9,214
1,27.9,114
1,98.9,306
1,95.0,39
1,15.0,153
1,249.99,357
1,143.0,324
1,106.99,81
1,12.88,76
1,79.49,104
1,74.8,349
1,53.99,186
1,61.9,418
1,39.38,34
1,179.49,220
1,205.0,357
1,599.0,357
1,19.95,88
1,186.0,90
1,27.49,75
1,73.5,241
1,49.9,62
1,80.0,219
1,159.9,322
1,29.9,64
1,89.9,85
1,16.9,571
1,19.99,104
1,179.0,225
1,27.19,275
1,84.9,404
1,71.9,324
1,335.9,472
1,99.9,271
1,330.0,20
1,110.49,80
1,17.9,66
1,149.0,62
1,69.9,383
1,19.95,392
1,199.99,67
1,174.9,169
1,104.9,408
1,60.99,339
1,155.0,400
1,138.0,41
1,49.0,364
1,136.9,481
1,140.0,55
1,708.0,396
1,78.0,105
1,18.99,103
1,69.9,319
1,89.99,283
1,39.0,363
1,31.9,284
1,129.99,457
1,249.99,314
1,19.9,470
1,250.0,462
1,99.9,209
1,129.94,181
1,39.99,471
1,49.0,288
1,53.3,26
1,24.9,137
1,59.9,474
1,34.2,334
1,45.0,231
2,220.64,15
1,168.0,567
1,49.0,201
1,34.99,115
2,107.8,178
1,53.99,267
1,35.19,48
1,179.0,150
1,32.99,282
1,59.7,189
1,56.99,321
1,69.9,169
1,43.0,70
1,34.99,20
2,238.0,31
1,74.5,578
1,30.9,388
1,109.0,571
1,39.0,297
1,21.15,278
1,249.9,269
1,15.9,191
1,38.9,42
1,14.9,282
1,121.0,110
1,39.9,292
1,107.9,116
1,15.0,31
1,89.9,384
1,98.6,13
3,85.35,119
1,214.6,112
1,167.99,260
1,134.9,132
1,2999.99,332
1,729.0,489
2,214.9,97
1,24.99,257
1,39.99,115
1,179.0,389
1,58.2,444
1,99.0,241
2,113.88,404
1,59.9,300
1,34.9,312
1,29.0,118
1,31.9,223
1,79.9,389
1,29.99,109
1,84.0,198
1,19.9,39
1,79.9,438
1,115.0,158
1,72.0,209
1,119.9,156
1,19.99,17
1,59.9,410
1,129.8,319
1,49.99,89
1,34.99,264
1,329.2,436
1,65.9,458
1,249.99,268
1,739.9,526
1,9.0,141
1,147.0,141
1,219.9,210
1,34.99,164
1,23.99,352
1,39.9,149
1,14.85,54
1,49.9,13
2,372.84,282
1,24.9,500
1,120.0,131
1,143.28,43
1,34.99,243
1,49.99,166
1,59.0,272
1,36.9,576
1,250.0,122
1,59.9,393
1,119.85,83
1,56.99,250
1,318.0,335
1,55.0,362
1,590.0,118
1,64.89,272
1,79.9,208
3,248.21,181
1,89.99,336
1,49.9,239
1,59.9,304
1,29.99,483
1,64.99,29
1,79.99,175
1,28.9,369
1,59.99,54
1,127.9,283
1,166.9,58
1,1788.0,47
1,78.0,359
1,158.9,76
1,125.9,391
1,139.9,118
1,32.9,170
1,199.0,37
1,49.9,249
1,24.99,26
1,149.9,165
1,199.99,548
1,23.9,484
1,69.9,212
1,279.99,469
1,68.5,15
1,107.9,73
1,95.28,23
1,79.0,272
1,34.9,542
1,29.7,45
1,169.0,90
1,9.95,190
1,97.77,281
1,69.0,256
1,39.9,346
1,29.99,119
1,799.0,118
1,117.3,295
1,59.9,398
1,16.4,61
1,143.0,289
1,38.9,347
1,143.9,10
1,124.99,222
1,110.0,170
1,69.99,81
1,199.89,228
1,86.8,377
1,39.7,104
1,94.99,74
1,29.9,264
1,84.99,535
1,79.0,167
1,84.0,195
1,29.9,97
1,169.9,263
1,199.9,23
1,69.0,225
1,44.9,12
1,29.99,100
1,92.99,468
1,110.32,47
1,8.25,569
1,72.49,69
1,150.0,236
1,94.9,349
1,145.99,148
1,32.9,41
1,38.0,15
1,189.9,60
1,64.9,166
1,42.99,428
1,29.99,313
2,48.98,225
1,39.9,109
1,125.0,192
1,379.9,114
1,169.9,237
1,129.0,275
1,34.8,230
1,89.99,565
1,25.9,303
1,27.99,264
1,35.9,138
1,12.9,75
1,99.0,339
1,49.9,481
1,109.9,533
1,56.99,411
1,99.0,20
1,299.0,109
1,57.9,30
1,114.99,468
1,399.0,109
1,119.9,112
1,59.9,332
1,235.0,312
1,59.9,576
2,158.0,40
1,193.0,341
1,168.0,311
1,40.0,371
1,259.9,49
1,24.5,308
1,148.0,568
2,179.8,528
1,78.8,66
1,69.99,44
1,47.9,84
1,143.0,220
1,49.0,150
1,59.9,468
1,159.0,494
1,49.99,400
1,98.9,17
1,114.9,356
1,95.0,404
1,34.87,563
1,39.9,342
1,61.0,215
1,169.9,97
1,169.99,122
1,38.0,292
1,39.9,446
1,43.9,256
1,100.0,482
1,99.0,388
1,49.99,397
1,16.37,448
1,124.9,262
1,209.9,206
1,89.9,229
1,48.9,380
1,13.99,325
1,59.99,193
1,49.99,257
1,30.0,187
1,47.49,218
1,78.0,65
1,379.0,208
1,149.9,484
2,107.79,210
1,33.9,53
1,59.9,170
1,590.0,195
1,17.6,211
1,629.0,391
1,63.9,181
2,799.9,241
1,59.0,167
1,55.9,65
1,869.0,582
1,15.32,536
1,29.32,255
1,28.5,221
1,48.9,28
1,94.9,336
1,140.91,280
2,220.64,75
1,26.9,300
1,45.0,66
1,103.99,108
1,399.0,14
1,19.95,116
1,110.32,140
1,29.9,136
1,17.86,68
1,39.95,415
1,55.0,250
1,119.0,125
1,330.0,148
1,13.65,284
1,18.9,200
1,45.9,375
1,12.25,111
1,197.5,59
1,99.9,223
1,69.9,129
1,58.67,267
1,119.9,165
1,35.0,430
1,119.0,69
1,115.0,224
1,49.9,43
1,329.0,529
1,215.0,166
1,85.0,424
1,151.98,71
1,89.9,454
1,169.0,118
1,217.9,465
1,59.99,134
1,27.9,456
1,179.49,190
1,45.9,199
1,76.49,542
1,89.9,200
1,85.5,195
1,42.9,185
1,190.9,289
1,136.3,216
1,629.0,387
3,479.97,543
1,809.9,527
1,309.0,195
1,124.9,93
1,49.9,152
1,29.9,474
1,102.9,120
1,159.8,19
1,39.7,362
1,18.9,300
1,750.0,136
1,79.99,136
1,88.9,79
1,42.5,26
1,129.99,436
1,53.99,179
1,69.9,393
1,339.9,221
1,78.0,134
1,35.0,106
1,29.0,357
1,89.9,127
1,139.0,205
1,221.0,166
1,179.99,248
1,295.0,123
1,84.9,283
1,29.89,66
1,104.9,224
1,249.9,35
1,142.0,447
1,239.9,502
1,345.0,129
1,45.99,388
2,59.98,74
1,149.94,33
1,229.7,291
1,84.85,137
1,24.99,36
1,59.9,123
1,270.79,40
1,27.9,111
1,144.0,123
1,19.9,215
1,50.0,466
1,27.3,221
1,60.5,145
1,199.0,282
1,37.99,591
1,159.94,122
1,55.49,243
1,16.9,323
1,155.0,35
1,110.6,171
1,29.99,178
1,499.0,406
1,72.34,340
1,89.9,468
1,24.99,149
1,26.99,508
1,27.49,18
1,154.9,459
1,107.8,131
1,2062.99,101
1,209.99,55
1,39.9,406
1,489.9,307
1,27.19,12
1,123.43,504
1,99.9,265
1,89.9,509
1,60.0,352
2,380.64,282
1,119.0,168
1,89.9,291
1,119.85,83
2,39.98,359
1,79.0,255
2,135.98,282
1,12.99,160
1,21.9,233
1,32.9,486
1,52.0,222
1,34.99,403
1,93.9,196
1,44.9,159
1,89.9,495
1,28.9,388
1,24.9,18
1,20.0,77
4,113.6,377
1,205.0,432
2,64.98,81
1,32.0,50
1,69.9,458
1,89.9,313
1,349.99,522
1,89.9,237
1,348.8,313
1,129.9,322
1,120.0,134
1,69.9,200
1,196.8,68
1,150.0,230
1,68.2,291
1,119.99,13
1,89.0,275
1,589.99,350
1,59.9,436
1,12.99,277
1,25.0,381
1,13.65,278
1,189.99,476
1,23.0,185
1,17.55,430
1,39.99,207
1,109.9,49
1,25.0,472
1,79.9,26
1,209.99,34
1,29.99,117
1,219.99,294
1,19.99,195
1,85.0,526
1,29.9,206
1,54.9,369
2,144.89,82
1,13.47,27
1,95.0,25
1,37.87,185
1,29.9,434
1,24.0,43
1,199.0,120
1,2699.0,96
1,79.0,548
1,58.99,76
1,19.74,455
1,74.9,206
1,34.0,474
1,100.0,66
1,47.7,231
1,99.99,412
1,239.9,523
1,812.99,33
1,159.9,340
1,24.99,198
1,24.99,201
1,52.9,323
1,69.9,415
1,149.49,372
1,29.98,168
1,59.9,282
1,129.8,214
1,118.8,37
2,59.98,60
1,69.9,150
1,56.7,142
1,24.99,160
1,46.0,64
1,380.0,216
1,168.9,20
1,269.99,453
1,95.0,277
1,50.0,139
1,50.0,363
1,21.99,371
1,109.9,142
1,50.0,193
1,120.0,187
1,43.0,397
1,189.99,268
1,24.99,21
2,922.88,41
1,109.9,103
1,44.99,13
1,60.9,151
1,199.9,92
1,39.0,62
1,124.9,519
1,101.0,206
1,14.56,186
1,35.0,405
1,38.4,285
1,94.8,202
1,69.9,472
1,72.0,140
1,93.0,126
1,15.9,445
1,178.99,118
1,179.0,502
1,24.9,128
1,105.0,118
1,29.99,352
2,194.7,227
1,99.0,473
1,129.6,518
1,149.9,108
1,139.0,133
1,69.0,452
1,72.0,341
1,143.0,289
1,55.0,213
1,24.95,132
1,119.9,480
1,79.9,334
1,55.9,401
1,167.99,395
1,238.9,441
1,108.0,320
1,119.9,468
1,50.0,63
1,54.9,410
1,99.99,536
1,40.35,128
1,44.0,46
1,113.0,494
1,153.0,93
1,165.0,42
1,89.9,539
1,35.0,144
1,16.99,505
1,50.9,476
1,85.71,136
1,130.0,40
1,29.9,145
1,34.9,97
1,326.16,122
1,29.9,31
1,109.9,222
1,110.99,202
1,105.9,277
1,159.9,569
1,24.9,443
1,20.0,48
1,99.0,105
1,139.9,38
1,422.0,196
1,50.0,63
1,28.9,273
1,76.9,379
1,45.0,234
1,189.99,435
1,99.9,164
1,61.99,165
1,89.9,223
1,120.0,179
1,22.8,19
1,299.9,116
1,550.9,180
2,195.3,279
1,27.0,530
1,699.99,382
1,289.9,542
1,67.33,436
1,53.9,25
1,16.9,201
1,449.0,290
1,48.99,137
1,54.0,526
1,28.9,83
1,58.0,83
1,69.9,23
1,559.0,291
1,238.9,466
1,19.9,213
1,89.9,300
1,298.0,47
1,35.0,135
2,85.94,243
1,37.99,51
1,139.99,38
1,29.5,230
1,37.0,23
2,69.10000000000001,40
1,189.9,132
1,29.9,253
1,39.99,118
1,10.19,39
1,49.99,163
1,25.9,223
1,229.0,196
1,22.4,471
1,97.9,430
1,96.9,56
1,49.0,540
1,53.9,152
1,55.0,313
1,199.0,122
1,45.0,165
1,29.99,313
1,59.99,191
1,57.0,177
1,160.0,209
2,78.0,131
2,209.9,264
1,149.9,136
1,28.9,386
1,309.0,141
2,139.79000000000002,216
1,188.1,283
1,81.9,417
1,129.99,408
1,29.9,120
1,479.75,412
1,19.99,507
1,19.95,135
1,28.9,321
1,120.0,407
1,9.9,558
1,14.9,25
1,179.49,170
1,119.7,130
1,24.99,284
1,47.99,28
1,104.0,89
1,138.9,9
1,50.9,455
1,21.0,294
1,59.0,394
1,129.0,32
1,37.9,120
1,24.18,25
1,99.0,260
1,178.0,19
1,388.0,265
1,179.0,201
1,93.0,76
1,51.63,282
1,149.9,242
1,62.9,62
1,75.0,446
1,257.6,272
1,24.97,39
1,38.25,329
1,49.9,77
1,75.9,488
1,110.0,371
1,249.9,269
1,23.9,76
1,218.9,19
2,128.9,466
1,514.99,578
1,22.99,142
1,27.9,396
1,179.96,528
1,2299.95,138
1,49.9,345
1,549.9,461
1,129.99,477
1,68.9,22
1,60.0,11
1,45.9,335
1,95.0,355
1,578.9,468
1,259.9,193
1,49.9,118
1,32.99,115
1,10.99,579
1,38.4,289
1,99.99,443
1,109.9,375
1,230.0,45
1,165.66,234
1,85.9,192
1,127.26,42
1,99.9,131
1,45.0,214
1,24.99,52
1,229.99,164
1,69.9,241
1,167.0,26
1,150.0,174
1,59.0,342
1,242.0,71
1,277.99,183
1,89.99,354
1,199.99,273
1,29.99,18
1,100.0,134
1,69.9,116
1,35.0,113
1,113.0,204
1,59.99,236
1,196.99,300
1,52.58,22
1,42.0,317
1,47.49,188
1,165.9,289
1,48.9,324
1,14.99,395
1,394.65,85
1,179.9,63
1,134.9,110
1,90.9,232
1,29.1,82
1,46.99,358
1,105.9,28
3,550.0,324
1,239.9,466
1,36.94,11
1,289.0,229
1,99.0,127
1,20.9,179
1,55.0,68
1,139.9,28
1,180.0,194
1,151.98,127
1,16.49,147
1,79.9,571
1,39.99,30
1,110.32,139
1,29.0,366
1,99.0,68
1,140.0,69
1,205.0,407
1,19.9,335
1,49.9,41
1,14.99,434
1,49.99,583
1,299.99,443
1,49.0,303
1,379.0,576
1,13.65,235
1,59.99,537
1,174.8,468
1,35.0,189
1,78.0,58
1,59.0,348
1,35.0,110
1,44.9,307
1,28.0,238
1,109.9,483
2,194.82,75
1,34.99,61
1,49.9,279
1,98.0,337
1,79.99,132
1,199.0,20
1,999.9,522
1,15.9,101
2,359.0,261
1,129.99,281
1,34.9,596
1,129.99,518
1,364.98,91
2,96.8,186
1,28.0,141
1,339.99,480
1,94.9,276
1,58.5,220
1,138.5,158
1,39.9,238
1,169.9,172
2,219.89,86
1,219.9,51
1,15.0,286
1,29.99,27
1,117.3,282
1,48.0,543
1,127.0,112
1,219.9,263
1,45.0,116
2,99.9,226
1,330.0,151
1,111.27,22
1,176.0,431
1,72.0,266
1,89.9,431
1,139.0,70
1,29.99,201
1,182.72,63
1,97.99,531
1,92.9,173
1,27.99,195
1,180.0,364
1,37.9,196
1,139.0,19
1,99.99,382
1,159.9,319
1,135.0,187
1,319.9,555
1,49.0,417
1,93.0,141
1,248.0,332
1,28.99,234
1,113.57,337
1,39.0,86
1,84.9,510
1,58.2,374
1,59.58,128
1,149.0,68
1,64.9,390
1,50.9,435
1,104.9,48
1,29.0,27
1,22.5,410
1,75.0,76
1,199.0,563
1,403.9,123
1,129.0,82
1,129.99,328
1,18.0,282
1,59.9,186
1,179.0,372
1,40.0,91
1,49.9,313
1,99.0,202
1,21.99,549
1,99.99,476
1,195.9,295
1,49.99,66
1,63.9,35
1,399.0,522
1,76.8,236
1,49.99,223
1,57.0,116
1,152.0,536
1,220.0,495
1,49.99,160
1,19.17,222
1,99.99,424
2,77.83,32
1,88.89,187
1,49.9,381
1,159.9,253
1,145.0,263
1,108.0,282
1,49.9,356
1,21.9,287
1,19.95,24
1,140.0,19
1,39.9,140
1,115.0,133
1,47.9,67
1,56.0,354
1,54.4,146
1,72.9,118
1,580.27,275
1,100.99,73
1,22.9,206
1,24.99,93
1,15.9,426
1,225.0,225
1,22.32,74
1,13.0,346
1,58.9,355
1,54.0,481
1,84.9,293
1,49.0,324
1,27.9,485
1,32.98,116
1,279.99,333
1,81.99,148
1,119.9,47
1,24.5,252
1,36.9,343
1,26.9,206
1,25.9,411
1,39.9,465
1,198.9,531
1,9.99,378
1,39.5,183
1,78.0,122
1,21.9,295
1,31.9,299
1,135.9,197
1,26.9,480
1,149.9,697
1,56.99,433
1,43.0,293
1,229.99,467
1,99.99,470
1,59.9,404
1,18.99,15
1,54.0,9
1,330.0,99
1,379.99,425
1,99.8,412
1,479.99,480
1,20.0,369
1,259.9,423
1,99.9,275
1,28.99,277
1,29.99,215
1,184.9,157
1,289.9,151
1,99.9,69
1,19.99,514
1,139.9,38
1,129.99,551
1,69.9,325
1,29.9,185
1,209.0,236
1,69.9,153
1,19.9,156
1,34.9,197
1,149.0,333
1,103.9,7
1,34.99,278
1,35.9,299
1,94.9,567
1,49.39,280
1,57.9,200
1,64.9,289
3,89.97,23
1,56.97,207
1,99.0,90
1,107.0,313
1,79.9,23
1,179.0,415
1,129.9,275
1,90.0,197
1,116.11,282
1,210.0,191
1,120.0,225
1,65.0,302
1,58.9,293
1,119.9,461
1,380.97,80
1,79.0,168
1,12.99,550
1,78.0,81
1,12.99,363
1,99.9,417
1,39.9,254
1,29.9,282
1,105.0,121
1,199.0,298
1,29.0,424
1,59.89,70
1,49.99,127
1,99.0,282
1,45.99,133
1,150.0,228
1,700.0,28
1,127.9,267
1,165.0,29
1,119.85,69
1,109.9,269
1,109.9,208
1,53.9,108
1,57.9,55
1,59.9,82
1,47.9,87
1,69.9,118
1,129.9,470
1,26.89,17
1,69.99,367
1,59.9,72
1,169.9,18
1,59.0,19
1,930.0,76
1,34.99,166
1,54.9,405
1,33.9,125
1,214.9,577
1,88.78,27
1,59.99,267
1,113.0,353
1,107.0,236
1,77.0,84
1,57.89,102
1,85.9,81
1,79.99,118
1,129.9,32
1,199.0,126
1,80.0,65
2,69.8,276
4,245.0,66
1,836.99,146
1,39.0,164
1,94.9,255
1,75.9,424
1,98.0,27
1,139.65,238
1,58.9,335
1,95.28,22
1,29.98,176
1,193.0,468
1,34.0,70
1,74.9,134
2,1597.8,112
1,47.75,160
1,129.99,418
2,306.96000000000004,274
1,139.0,129
1,31.99,414
1,40.8,204
1,329.9,282
1,19.0,44
1,88.0,323
1,124.9,400
1,12.9,166
1,145.99,460
1,34.99,353
2,45.8,46
1,39.9,284
1,29.6,239
1,899.0,434
2,208.98,346
1,35.0,23
1,49.99,333
1,199.0,286
1,49.9,269
1,219.9,294
1,37.9,306
1,89.99,255
2,86.89,344
1,129.9,187
1,25.99,426
1,36.0,349
1,69.9,17
1,74.99,96
1,29.99,269
1,69.9,183
1,29.9,399
1,37.9,272
1,75.0,206
1,129.0,118
1,79.9,211
1,99.0,15
1,25.9,23
1,179.0,89
1,73.5,203
1,150.0,345
1,24.89,54
1,117.3,461
1,14.89,227
1,110.0,473
1,28.49,145
1,29.9,212
1,35.0,100
1,92.0,174
1,29.9,28
2,186.89,498
1,998.9,42
1,14.9,72
1,179.0,283
1,99.9,87
1,49.99,401
1,145.2,491
1,39.9,394
1,178.9,17
1,28.99,82
1,69.9,140
1,25.0,47
1,116.0,336
1,149.9,393
1,49.9,116
1,89.9,270
1,799.0,305
2,144.89,293
1,239.9,576
1,249.9,65
1,1099.0,46
1,69.99,272
1,89.9,49
1,39.9,331
1,199.99,483
1,28.99,294
1,169.9,26
1,29.74,524
1,299.9,310
1,339.9,292
1,26.18,235
1,45.0,90
1,54.99,517
2,49.8,501
1,25.0,185
1,55.9,572
1,109.99,232
1,29.9,400
1,82.9,409
1,39.9,311
1,1199.99,307
1,49.0,121
1,169.99,408
1,119.99,244
2,174.9,536
1,109.9,240
1,138.0,243
1,149.9,103
1,34.9,182
1,199.0,18
1,49.9,206
1,46.86,511
1,173.0,394
1,599.9,167
1,49.99,123
2,269.89,107
1,32.9,270
1,17.0,477
1,81.49,26
1,110.0,22
1,14.99,41
1,79.9,521
1,69.0,426
1,29.99,699
1,29.99,131
1,26.86,148
1,110.0,485
1,165.0,64
1,79.9,62
1,27.99,27
2,220.64,20
1,50.99,277
1,86.9,165
2,127.3,89
1,30.0,8
1,110.0,368
1,79.9,447
1,27.9,59
1,49.8,228
1,14.9,446
1,95.2,61
1,59.9,179
1,19.9,92
1,122.99,278
1,199.0,66
1,27.3,151
1,57.17,504
1,234.9,265
1,19.99,523
1,159.9,431
1,60.0,115
1,36.9,391
1,250.0,283
1,229.0,327
1,264.0,66
1,199.0,191
1,174.99,47
1,219.0,224
1,71.32,119
1,56.99,282
1,50.9,307
1,79.5,533
2,236.49,218
1,99.0,58
1,30.0,122
1,265.0,31
1,89.0,277
1,89.9,194
1,53.0,110
1,97.5,492
2,147.8,51
1,39.9,41
1,86.99,349
1,49.39,277
1,58.99,282
1,189.0,253
1,25.9,346
1,99.9,238
1,13.2,146
1,329.0,213
1,147.5,292
1,336.0,45
1,74.7,120
1,85.71,13
1,683.38,265
1,109.9,387
1,119.9,280
1,37.5,19
1,56.1,123
1,599.98,28
1,29.99,30
1,999.9,514
1,143.8,249
1,64.99,131
1,31.9,386
1,89.9,374
1,179.99,389
1,249.9,302
1,69.9,514
2,578.0,282
1,128.9,109
4,871.62,465
1,45.0,112
1,165.65,150
1,150.0,131
1,127.0,246
1,69.9,466
1,139.99,185
1,112.0,221
1,29.9,215
1,199.99,125
1,58.99,352
1,129.99,570
1,39.9,337
1,199.0,155
1,359.86,361
1,56.99,42
1,27.99,263
1,369.9,328
1,35.0,24
1,8.9,450
1,289.0,315
1,39.9,279
1,149.9,130
1,171.0,258
1,169.9,239
1,176.9,575
1,145.0,304
1,149.9,461
1,47.9,486
1,89.9,278
2,113.98,368
1,99.0,217
1,180.0,151
1,129.9,178
1,57.7,131
2,149.98,111
1,29.99,125
2,65.8,214
1,26.9,85
1,94.95,12
1,93.0,90
1,99.99,510
1,199.99,184
1,75.0,173
1,220.91,189
1,39.99,78
1,49.0,63
1,429.9,214
2,267.0,100
1,111.38,396
1,143.8,300
1,122.99,248
1,39.9,475
1,43.99,518
1,92.9,164
1,275.0,519
1,89.9,258
1,104.0,114
1,139.99,298
1,89.9,357
1,315.0,35
1,89.9,391
1,75.9,342
1,69.0,234
1,40.0,397
1,15.9,139
1,16.59,222
1,1300.0,364
1,128.3,205
1,106.0,79
1,99.99,55
1,89.99,572
1,59.99,427
1,189.9,341
1,149.9,443
1,94.9,29
1,34.9,182
1,299.0,83
1,12.9,275
1,81.9,170
1,189.99,241
1,136.9,698
1,24.99,112
1,29.9,237
1,59.9,265
1,725.0,131
1,129.9,412
1,29.99,543
1,339.9,394
1,239.0,484
1,90.0,511
1,299.9,31
1,53.9,153
1,120.0,35
1,30.97,584
2,58.31,289
3,471.51,317
1,189.0,83
1,84.0,110
1,118.99,385
1,119.0,146
1,177.99,341
1,66.39,50
3,100.5,121
1,151.3,27
1,79.9,196
1,15.0,489
1,95.9,26
1,279.9,153
1,58.0,179
1,42.0,216
1,299.0,41
1,14.99,120
2,233.9,256
1,119.9,125
1,122.11,21
1,12.9,326
1,169.9,92
1,39.99,216
1,24.5,262
1,249.9,313
1,24.99,292
1,161.0,42
1,169.9,228
1,139.9,168
1,149.0,282
1,42.0,242
1,33.85,296
1,84.0,112
1,18.99,247
1,299.99,385
1,18.99,458
1,53.99,170
1,40.35,63
1,239.0,492
1,309.9,384
1,79.99,440
1,42.99,216
1,199.0,334
1,349.9,291
1,230.0,15
1,75.0,55
1,56.99,377
1,99.0,338
1,39.9,483
1,699.0,150
1,99.0,244
1,99.99,468
1,21.9,385
1,129.99,412
1,98.9,75
1,39.9,538
1,48.9,92
1,129.0,384
1,64.5,574
1,179.0,189
1,145.0,19
1,45.0,115
1,68.9,150
2,99.8,62
1,45.0,276
1,51.92,391
1,189.9,111
1,699.99,515
1,79.0,272
1,299.99,276
1,86.0,130
1,178.0,289
1,52.9,542
1,215.0,144
1,29.99,136
1,70.0,32
1,29.99,374
1,66.9,401
1,64.99,35
1,38.9,493
1,16.5,468
1,69.99,489
1,285.0,10
1,79.0,282
1,12.0,119
1,54.9,281
